index,tide
0,0.8094712849868758
1,0.951740224327308
2,1.2158544483010367
3,1.0239629904733736
4,1.0388944001792033
5,1.0792477999132315
6,1.3067871296036897
7,1.2029423764595542
8,0.8827824185662643
9,0.846853337052335
10,0.9254326644418241
11,1.086177800051898
12,1.2849805701491535
13,0.9425140941862931
14,0.8023327982061202
15,1.2299133395563457
16,0.9001996818411291
17,1.1714049772484023
18,1.002742839145177
19,0.9888643633943435
20,1.2129531124179498
21,0.9442776571155779
22,1.3348504199109539
23,0.7789105389038022
24,1.4184796140117628
25,0.9806531596756367
26,1.0549314604786117
27,0.8946898617133213
28,0.8744708082040435
29,1.147576277351334
30,0.9552727436612676
31,0.9817291723377445
32,1.0471518026247961
33,1.0249905537216302
34,1.1381709307518184
35,0.9026306013213322
36,0.9825227299173882
37,0.7996835788385542
38,1.4120610785964218
39,1.046152324055242
40,1.139668233902713
41,1.0806603536833108
42,1.0069461965735038
43,1.2585353416432608
44,1.0433317187966125
45,1.142168054508335
46,0.9458550833819107
47,0.7866168526864186
48,0.8928201585376104
49,1.1273376397397887
50,1.0438174749416727
51,0.8738293118613046
52,0.9029847945704338
53,0.842046109014982
54,1.0684634492141794
55,0.9203502101747342
56,1.2473295246483813
57,1.1913085091697246
58,0.8448891615923457
59,0.9886443078604792
60,1.0391581936889704
61,0.9849984480894151
62,1.2569509908217074
63,1.0791187293440214
64,1.1687852422285598
65,1.3363940607263123
66,0.9436499335710082
67,0.9497819302817566
68,0.9184280211946962
69,1.0973083746680636
70,0.8135470378660709
71,0.9994288741170283
72,0.8702421278577626
73,1.3048554972480708
74,1.268054332315936
75,0.8962481218439113
76,1.2319706844667495
77,1.003463382985709
78,1.200051605280777
79,0.7452127300508768
80,1.2136096205442197
81,0.6046513747433514
82,0.680426914040656
83,1.0061657028169328
84,1.002225976040393
85,0.9709665434048704
86,1.1156926650142263
87,1.1934723532701048
88,1.054218336284169
89,1.1117578727386892
90,1.2721161706011546
91,1.1080348842260592
92,1.1495838403533738
93,0.7964903309947903
94,0.972579768375379
95,1.1852370793773652
96,0.9722203844652564
97,0.8475736907431687
98,0.7759807791649839
99,1.1066465097192602
100,1.0142046132162061
101,1.1648917854520087
102,1.222017009186487
103,0.9675895444777685
104,1.1261645951957486
105,0.8491148332941614
106,0.9568838114653745
107,1.1860662086884228
108,0.97824523004157
109,0.9639886935990075
110,0.6867029036366084
111,1.2412708141790763
112,1.0529287449199083
113,0.8538106271650773
114,0.9328022739716403
115,0.9414260219657702
116,1.0974890329757436
117,1.3743904976305386
118,0.7504701012750227
119,0.9305510355233175
120,0.8839936416260432
121,0.7742439421825458
122,1.200887961286849
123,0.9178180957459854
124,0.9716343457438205
125,0.9663387901170383
126,1.3493494646619923
127,0.975800001788449
128,1.1760231168992792
129,1.1355092290113438
130,1.0994806369434993
131,0.9490715415234316
132,0.8885136974169363
133,1.1508925487979198
134,0.8381317732596119
135,0.9630688540430756
136,1.1767631484563188
137,0.7551159631973265
138,1.0651112826460674
139,0.8827710787561743
140,0.845604705429285
141,1.077406869778422
142,1.067196323813369
143,0.8326368197249444
144,1.002780670143304
145,0.8781949359831986
146,1.2026824583344258
147,0.8865814361674524
148,0.9256595915987943
149,0.9481235986025205
150,1.152779351488445
151,1.0312737099224967
152,0.7729803464323322
153,1.284547285143901
154,0.8691297395614684
155,1.144084577752982
156,0.9742915604072836
157,1.1410409583073708
158,1.0551565402977274
159,1.020517582401972
160,1.301688746584515
161,0.9561808561089176
162,1.0865046925779203
163,0.7371808518295079
164,1.131815476492464
165,0.8908533111772245
166,1.188668463260682
167,1.140044799777917
168,1.1258487861664408
169,1.1104384842274173
170,1.363382051629282
171,1.1970174913969824
172,0.8066342224303528
173,0.9872634148981221
174,1.2083462357243682
175,0.6996368786258991
176,0.9904102421954983
177,0.9682820476131512
178,1.0885465581378047
179,1.4089715582158773
180,1.0601495482199852
181,0.9274106649924496
182,1.013501158511782
183,1.0546916901935373
184,0.9787007399048488
185,1.01299684307238
186,0.9057384394660968
187,0.7393375075846801
188,1.0500738121325832
189,1.0579060460198342
190,1.4555536650130816
191,1.0893238897533357
192,0.9886783722288844
193,0.9570049992559133
194,0.8563837964374383
195,1.3718101368668123
196,0.9816584126164467
197,0.7969313424359087
198,0.9989244196493002
199,0.7095557203378962
200,0.9998592777025878
201,1.213626457899467
202,0.8756222423586072
203,1.2320444252863822
204,0.996317894947055
205,0.7408932081723378
206,1.180298765828258
207,0.9581988461669387
208,1.0723953335562677
209,0.827162391719858
210,0.8866227841475016
211,0.8152357676999225
212,0.9755579551587249
213,1.048514999043847
214,1.4101092368510928
215,0.7438471169928181
216,0.8965792735611621
217,1.2786118673710705
218,0.7614683957990743
219,1.3137964212711872
220,1.0783034665622449
221,1.0627507375341334
222,0.8634318595491858
223,1.44643932823884
224,0.9166981278529716
225,1.0009803942648778
226,1.2186063786664159
227,0.9306982302361473
228,0.7833335989925492
229,0.8737994634171342
230,0.7431972698541791
231,1.0066837033296134
232,0.9210778703839916
233,0.7780787089585035
234,1.0176552853850513
235,0.9760353962559599
236,1.0328918680232388
237,0.8389066355202139
238,1.1982049170884952
239,0.8460165646911241
240,0.9708097890335124
241,1.148047244068762
242,1.3114238120422734
243,0.785846383825896
244,0.8747435919010188
245,0.8502585024107374
246,1.0346015072717734
247,0.8633088825871729
248,1.0219018246492744
249,1.1642544139994913
250,1.0098680163467146
251,1.2850151153674838
252,0.936228338533523
253,1.156909928292233
254,1.363145588474399
255,0.916163475065953
256,0.8866931511488272
257,0.9175448623348863
258,1.4451820758152982
259,0.9502865650092116
260,0.8587832815510589
261,0.9897108186476833
262,0.887212530576495
263,0.94047020790985
264,0.8547854271355422
265,0.8112359715068926
266,1.0358374082303112
267,0.9634172273095407
268,0.7735146825803589
269,0.8280083111288791
270,1.0734410239375431
271,1.0389857540920213
272,0.9684389163397348
273,1.2414185114668213
274,1.0239234123586505
275,1.216147053193894
276,0.9111669541029377
277,0.9211013436804961
278,0.9144642651001115
279,1.029421719042575
280,0.7693419499922719
281,1.3751120986296506
282,1.0443306124398526
283,1.0231528581819818
284,1.0276242472793093
285,1.0226528633603595
286,1.0049392187909532
287,0.720695609108577
288,1.0320029230376266
289,0.9262396659751596
290,1.1155541709499657
291,0.9624314410864779
292,1.3371659967075276
293,0.9632583093878483
294,1.262974450239717
295,0.9258489682108401
296,0.8462768877389878
297,0.811521180415633
298,1.0082294651913968
299,1.2187010752776184
300,1.1178713507266007
301,0.9640477203863262
302,0.9987297194136666
303,1.177243311521163
304,1.114220940927073
305,0.992943023097013
306,1.3477689946794777
307,1.289044625635451
308,0.9262977777734305
309,1.3710083715663766
310,1.0070894888505673
311,1.0739901983848963
312,1.1974404975362942
313,1.1078452431538734
314,1.0489794100931982
315,1.1181914112057572
316,0.855015975502717
317,0.9773109435195197
318,1.1273559229135668
319,1.1499728434828114
320,0.83880582638247
321,0.7978421502957652
322,1.0229252297986944
323,0.9533128580531598
324,0.8286377275917036
325,1.3446295805406743
326,1.0104255664279524
327,0.895388002650923
328,0.8272389699590026
329,1.0531991452101
330,1.0149405166354706
331,1.3163458960922663
332,1.1405198359814668
333,1.2325136725833998
334,0.9498874568075322
335,1.1320726144508162
336,1.007164417349339
337,0.7777840819139251
338,1.1814098842247236
339,1.2171967134008448
340,0.9826194327128651
341,0.9329446105597041
342,1.2434196843144143
343,0.7937732277534095
344,1.3065023084762624
345,0.9573916794613562
346,1.2324468256575813
347,1.0100136132535997
348,0.8058998392862297
349,0.8632770581561006
350,0.886239125110787
351,0.9646998207195562
352,1.0266750947276735
353,0.8935912418217884
354,1.1018200918304957
355,0.9340754539835437
356,1.0082947171294951
357,0.9372785544706153
358,1.0039040669016412
359,1.2071338002221794
360,0.9102196135258354
361,1.0369727467987475
362,0.6782929192201751
363,0.9491506804177534
364,1.3583451336543058
365,1.0855552756689342
366,1.384869894729272
367,1.0280206826183513
368,1.133051161530129
369,0.9173301146910439
370,0.9943024900395013
371,1.2874608116158621
372,1.0374217355930797
373,1.0396288852361821
374,1.1645232966631591
375,1.3127746627159143
376,0.8621170642489775
377,0.8369535506054504
378,1.0578526339827365
379,1.2752057016979086
380,1.1080851866936319
381,0.8736559120763797
382,1.0827790487090068
383,0.9725673095349443
384,0.9528206897772629
385,0.9869728778519583
386,0.9610410942363428
387,1.0993225680876537
388,0.944789687044102
389,0.9105899999976043
390,1.0051206416135665
391,0.893766865873843
392,1.316279615708935
393,1.1363510820120923
394,0.9960721318861215
395,1.0830855825380759
396,0.7766977079165239
397,0.8812530077294972
398,1.2120156019163557
399,0.9243820401121281
400,1.1818018251213838
401,0.8770277668456699
402,1.124113045331425
403,1.308596207286289
404,0.996420064251775
405,1.0360255371539278
406,0.9534028840902208
407,0.9212489911774312
408,0.8485885106809811
409,1.0770293344531903
410,0.9729935482333862
411,1.0735093415937687
412,0.769501731919879
413,1.0619163474631639
414,1.005031547820252
415,1.314257293091619
416,0.9889283516210315
417,1.1697714434313031
418,1.1199577589121839
419,0.903852669311965
420,0.8732333688825545
421,0.8253052430733074
422,1.1077152286672753
423,1.089738395612731
424,1.0480623771102962
425,0.9767787386406948
426,0.9648187042657039
427,1.0555328483103343
428,0.8548326762481806
429,1.154775154476231
430,0.9118144397190926
431,0.8142260977453082
432,1.2205231600218436
433,1.0543135826332617
434,1.102528539357044
435,1.0360066883041963
436,0.8491459955823611
437,0.9270188031386368
438,0.7470072527965678
439,0.896914528859274
440,0.8915671165784892
441,1.0273759044187851
442,1.0029110109959536
443,0.9820902834497901
444,1.1110308322230904
445,0.8000347964744683
446,1.1895969029432754
447,0.8459696368542035
448,0.8176710326914491
449,0.8675173857030772
450,0.9513241893072881
451,0.9794966276704437
452,1.3802385949252272
453,1.0624087551851935
454,1.02560947018481
455,1.3577694797966913
456,1.0214030366927385
457,1.2542436505071206
458,1.1781551592962327
459,0.9616033890260036
460,1.0414958189137271
461,1.2393634454173827
462,1.1921777627090733
463,0.8516656250552355
464,0.8837131413045773
465,1.376851314884309
466,0.9268412037283772
467,0.7064262377864589
468,0.8669740846146845
469,1.0945434060136812
470,0.9775577479063937
471,0.9829458427388895
472,0.8413404038192882
473,0.7284561659268821
474,1.1072033302801785
475,1.071912836230286
476,1.182867496411217
477,1.0336228125428055
478,1.3432027940145508
479,0.9788180913652523
480,1.0896612869381324
481,1.1918831622199697
482,1.1292834224709527
483,0.9594711458076448
484,0.9276479222598674
485,0.8935726182067792
486,0.9629252520459263
487,1.228236250075888
488,1.0026967194923166
489,0.8927290237790014
490,0.9806431766814266
491,0.9334333341634534
492,1.008615371332609
493,1.2312071754370018
494,1.0215691911467595
495,1.2121751639499978
496,1.3029609694274868
497,0.9335854868401989
498,0.9647092477086551
499,1.198644302872603
500,0.8672380216019057
501,0.8728879659190049
502,0.8230896823487818
503,1.1035597952429586
504,1.0098002920539157
505,0.9412420828124753
506,0.9431863695159701
507,0.9314489600709048
508,1.2262152625356177
509,1.2635833168928123
510,1.0531979045675355
511,1.0320468199815838
512,1.2793252636495083
513,0.7269359362432795
514,0.9286338905674674
515,1.257069355603882
516,1.1884194831610504
517,1.044755687404096
518,1.1942238085967645
519,0.9243691502994354
520,1.2578999205871753
521,1.0172035696737443
522,0.8787224132218895
523,1.0304401456460421
524,1.1505274264604863
525,0.9149109841815277
526,0.999290476584199
527,1.0547636894586638
528,0.8970613181582318
529,1.249028413041844
530,1.1319657454663519
531,0.8884851158442151
532,0.9813413865409126
533,0.7761991379149149
534,1.143604045246157
535,0.8355992898088105
536,1.2360080095973467
537,1.0089346313831693
538,0.716758578289769
539,0.8328109327080813
540,0.8920435605946981
541,1.3891618743540088
542,0.8992434009455355
543,1.0794267577678958
544,0.9789711706807266
545,0.8818910087359634
546,1.2020702622543757
547,0.9742090568592886
548,1.0245083274956446
549,1.074888679427958
550,0.9118784772813732
551,1.004069139632957
552,0.9004476464495721
553,1.1035857153148645
554,1.1976036735506952
555,1.0114194277313704
556,1.0788299438128917
557,0.9646085102979661
558,1.0714106449274516
559,0.8696193819260246
560,0.9846191683576113
561,1.04529833609332
562,0.8128417728417331
563,0.8953513491914148
564,1.0178841407947707
565,1.0210418597317812
566,1.3917037314325764
567,0.8820854474173
568,0.9817000687663024
569,1.027086984297304
570,0.9444382857520336
571,1.2988461259328041
572,1.0031713816322918
573,1.022998012424507
574,0.9353455622168677
575,1.184569647109973
576,1.0137817719441526
577,1.0274759647673244
578,0.9734008841752966
579,0.8624960351262898
580,0.8368466372266211
581,1.0048366983375268
582,1.159862114531953
583,0.943184215442911
584,1.040621488414373
585,1.2495559997796768
586,1.249360405715965
587,0.7434347823392874
588,1.0156637166002624
589,0.9387137908284346
590,0.9209390231833778
591,0.973516290745802
592,1.0267333761882784
593,0.8948356355997107
594,0.9647606981679411
595,1.3617857534139066
596,1.0176907161784943
597,1.145126982259244
598,0.8333879262943041
599,1.0849173208913476
600,1.004873399538328
601,0.9541693585501975
602,0.8449202549039372
603,1.023076992810536
604,1.1010748185979469
605,0.7677612108970906
606,0.8238746621481321
607,1.1431767559109614
608,1.364976293589816
609,1.3966453707389381
610,1.3248640848075568
611,1.2942642507891318
612,0.6306977934255377
613,1.0261895552832196
614,0.8938326274177676
615,1.057682872725425
616,1.0945599176103813
617,1.344405332661922
618,1.0218676278723637
619,0.8738602524588438
620,1.029202171830083
621,0.9636357107069964
622,0.7862552789577038
623,1.0921653897418833
624,0.9584398006279168
625,0.8609917123022036
626,1.148249313517153
627,1.3408161895512094
628,1.1823586723704673
629,1.0854580267026284
630,0.979599278828079
631,0.8392093036067743
632,0.7887644374789547
633,0.8939593005787598
634,1.1155404277979257
635,0.9746710182094931
636,1.0854816218140724
637,1.3246018024615474
638,0.9531626047463762
639,1.3442371410417315
640,0.8272158885058415
641,0.9781880610704445
642,1.0626430711804824
643,1.409929415407168
644,0.9833376269234602
645,0.7530257534349122
646,1.4445739329962302
647,1.3722549192703049
648,0.9721520979052584
649,1.2388706666082105
650,1.0807619013299206
651,0.8985214201683187
652,0.9721505752265053
653,1.0369407489815565
654,0.9630314012535531
655,1.1158675917791492
656,0.880300357472712
657,0.9115925876726424
658,1.0145023661159165
659,0.8036400108941333
660,0.8891910977469465
661,0.9689125624940937
662,0.8168645183503551
663,1.009634538597783
664,0.9664100276871003
665,0.9472271362028244
666,1.2619818470417101
667,0.9628767838007857
668,0.8927128977733528
669,1.052795442693584
670,0.9929125998412975
671,1.1803348235332436
672,1.3060154260823993
673,1.0903039237325332
674,1.1188322331608707
675,0.9640277283846707
676,0.8100740059717596
677,1.0478792022621408
678,0.8702738270867422
679,1.0029353869162647
680,0.8999877854264129
681,1.0883031834594852
682,0.8138939691837361
683,1.0282318110779238
684,0.8544508406704159
685,0.882442087176878
686,0.9209842378185992
687,1.1006528013287231
688,1.2093209366200572
689,0.8329775654786353
690,1.036780221942374
691,1.1021441556042113
692,1.0914950194441637
693,1.2576469838826199
694,1.1353662422329343
695,0.9373105831953092
696,0.8573785698862397
697,0.8526416871004997
698,1.0239498246317826
699,1.0721518067044724
700,0.8451727785148054
701,0.903743253034924
702,0.8681352282744276
703,1.2456859440573929
704,1.0780172708543463
705,1.2642739362443929
706,1.2739569673595574
707,0.9965165822094394
708,0.9091281698043965
709,0.9783189193179
710,0.9438280931891454
711,1.0997683690763975
712,1.0296814997784323
713,1.1223657490685544
714,0.8791965359319004
715,0.9638021741619024
716,0.8306906005404672
717,1.004860344621276
718,1.3461470718051018
719,0.9623449597064642
720,0.8657706602223089
721,1.1234258160900839
722,0.9597659932961562
723,0.9498452347467631
724,1.3567585116609029
725,1.0753551417386213
726,0.9957629481221741
727,1.060557109588879
728,1.0503009785167123
729,1.1348095342893312
730,0.8822418615533723
731,1.194588557513944
732,1.0259451740569367
733,1.0582039594037076
734,1.024739889564679
735,1.1527866138914282
736,0.9544635295651767
737,0.9271067419591261
738,1.3005019512178737
739,1.021427982506714
740,0.8430623816368811
741,0.7909004041300812
742,0.9805306698953086
743,0.8946135759988
744,1.043458503488724
745,1.2842780054759877
746,0.9921367557685605
747,1.0667486495773006
748,0.9363417825414223
749,0.8050294701805061
750,1.245044494196285
751,1.2163916925254132
752,0.9813345126900946
753,0.8887486265937394
754,1.1154630273812667
755,1.10308593793072
756,0.9213773104222389
757,1.216061453863383
758,1.230629690717375
759,1.1548631004765677
760,1.3304792456575356
761,1.1993361539451255
762,0.9599832646130568
763,1.0244851812838929
764,1.1999279110945151
765,1.109506022131627
766,0.9127608011654377
767,0.8435915048741878
768,1.158527582356207
769,0.980893137585606
770,0.7081893492951549
771,1.0157615589109628
772,0.9064413907930206
773,0.7909712934938959
774,0.9487390571279395
775,1.3025608949142409
776,0.9040258742426308
777,0.8907489622542775
778,0.9456936164999996
779,1.07019972383466
780,0.9370001386495781
781,1.207757566424981
782,1.0940030213109244
783,0.9715413320641311
784,1.1266753777755367
785,0.9713909702098794
786,1.03464720497251
787,1.0189279284983477
788,1.1630236661034807
789,1.1927779079299554
790,0.9721965372885923
791,1.1304818507864753
792,1.1068974135848673
793,1.0122346216661202
794,1.0300448830051485
795,0.8812610373039607
796,0.8129412570340802
797,0.8364252111231991
798,0.8065956326338644
799,1.2659895324689427
800,1.0681753488759498
801,1.3062523456820452
802,1.2004777967028777
803,1.2495997888283406
804,1.1696271902382702
805,1.1065278203049047
806,1.2543336422638391
807,1.0057318970692186
808,1.1982830807937417
809,0.860503883820916
810,1.261243457852653
811,1.0679076976920452
812,1.0825460694114273
813,1.0497514146789673
814,0.9704450845321507
815,1.0048695063974504
816,1.1775234389337774
817,1.171141566333046
818,0.8773520571532906
819,0.9352716797256088
820,0.8982754789603742
821,1.2571403243055392
822,0.7212077850393132
823,1.1477662871456669
824,0.9736017101909467
825,0.9121330010442333
826,0.9720314675480328
827,0.8752606881118606
828,0.9543300007431529
829,0.9063618523781845
830,1.003739160858542
831,1.2118205854479844
832,0.9421976598036244
833,0.9563016102967674
834,1.0265225362574777
835,1.0350022967756396
836,0.9809696460697281
837,0.9132381751041224
838,1.294107853442489
839,0.9777686829787186
840,0.954173895659533
841,1.256399325604832
842,1.0672068892149082
843,1.0168659966271634
844,0.9780603311077742
845,1.0192549017120864
846,1.1060193226034005
847,0.9730266436946176
848,1.3524896019510426
849,1.2992707190751802
850,0.9886995087768079
851,0.8200455757813168
852,1.2295408469813431
853,1.1398285939614778
854,1.0541853351097126
855,1.1080516517458476
856,0.9434127401073211
857,1.1078608465291053
858,1.0028784341170343
859,0.8950981799454659
860,0.7467765681490375
861,0.9551621059926483
862,0.9570401339621072
863,0.886892864412114
864,1.03099869229962
865,1.051283124387678
866,0.8451229557799709
867,0.947421342031423
868,0.9660121639025127
869,0.8465600995543567
870,1.113950853253553
871,0.825686622418587
872,1.2394651434670414
873,1.0532630060185728
874,0.8613908878998461
875,0.9853546406615787
876,0.7860364171889974
877,1.0188621092318921
878,1.1071685135728595
879,0.9964456551340137
880,0.9529890970253401
881,0.9312382349148223
882,1.0177382877024808
883,1.2921895984237037
884,1.1589011369986018
885,0.6687467080136328
886,1.3195021305704104
887,0.9577850849075275
888,1.0275325742167258
889,0.7061462004289624
890,1.1287760181894724
891,0.9134679971619767
892,1.120288299814167
893,1.009106258190122
894,1.018325708732517
895,1.0235164476631173
896,0.9524708832208232
897,1.1893022680741379
898,0.6647151324660183
899,1.0455080751128785
900,0.8535059067475483
901,0.8395936955974895
902,1.001512345353552
903,0.9685157740801463
904,0.7788217885679765
905,0.9777631126587256
906,1.1873815421227178
907,1.1879848424211947
908,1.0817275349251814
909,1.0798451468388728
910,1.2693342306495423
911,0.9848396516403638
912,1.3599527888054348
913,0.9849718808028215
914,0.9641285799435547
915,0.6800664655264287
916,0.8950127797341233
917,0.8247662999684766
918,0.9890795079482754
919,0.7942778761554182
920,0.8308183435043428
921,1.3740107731950824
922,0.9663288279376177
923,0.9291371557003156
924,0.9355036176360112
925,1.0969892061098014
926,0.9546897445561878
927,1.0894426151307843
928,0.849747959205241
929,1.1576424910212788
930,1.2523068922274194
931,0.8477731316331865
932,1.1532470993863104
933,1.2247997932772179
934,1.0038389264130747
935,0.9274617483622558
936,0.9912738028756233
937,1.172264338396086
938,1.1037238476724385
939,1.0423222301680481
940,0.7455634991997928
941,1.0020210647418364
942,1.0362361511197382
943,0.8280074537365376
944,0.8869682627311273
945,1.0617252753903648
946,0.9504584263226401
947,1.0862192702951812
948,0.8631568669090741
949,0.71468176878121
950,1.2149707452253828
951,0.9724561431649028
952,0.8691402884670985
953,0.8912515320438186
954,1.4033369723918414
955,0.8781133540552335
956,1.1462828241411012
957,1.1074181072410807
958,1.271137069897108
959,0.8745319973664157
960,0.8103531046795337
961,0.8685429909341785
962,0.9848255426313627
963,0.9602375295699779
964,1.187498395347721
965,0.8513097726446389
