index,tide
0,0.83485756885283
1,1.2350395085376509
2,0.9561646297347544
3,1.0969133110928315
4,0.9419502379459013
5,0.8868693606419455
6,0.9328971679658958
7,0.9937710245389727
8,0.868088573813664
9,0.9189606816014025
10,1.1628379413339436
11,0.9858358691285584
12,0.8702642276297228
13,0.8974100946429859
14,0.8842139703631544
15,0.8003214725332001
16,0.9622041241271762
17,0.9794649795996043
18,1.0164262850154553
19,0.9193891215629431
20,1.2704548262460889
21,0.983964509756782
22,1.0091430691057892
23,1.1861656333780983
24,0.7768838552082467
25,1.0674610433111358
26,1.1961517800805106
27,0.8416599256338461
28,0.8331456302708724
29,1.0511402531609308
30,0.9302413282687488
31,0.9641261292083249
32,1.0793167761886873
33,0.8274300388784424
34,0.7424173739441955
35,0.9035237057559802
36,1.221353466830528
37,0.7827779970215046
38,0.6485487528576206
39,1.0060881733555829
40,1.0666798988964836
41,0.9033434408873329
42,1.133161423336694
43,1.271977170191427
44,0.7960714204362661
45,1.135403616028151
46,0.8228018084179379
47,0.9089981776265197
48,1.0925644390023603
49,0.7825484295657255
50,0.7237928893692445
51,0.9191172239969148
52,1.2665550287797702
53,0.8694031793855668
54,1.0620519498530117
55,0.9899478091093976
56,1.132606033701126
57,0.7017710258711589
58,1.2573214161128825
59,0.7308355475713392
60,0.8322469480072224
61,0.8316797825030269
62,1.0711514762765904
63,1.0427563896863488
64,0.8225989121148576
65,0.9228537614718284
66,0.9521504367426059
67,0.8219989891253747
68,0.9473946126824546
69,0.938680488013832
70,0.8096421864412511
71,1.0049161755504235
72,1.0703965235333046
73,0.8494875797026417
74,0.8470837142832296
75,0.975491954355776
76,0.8327887421957763
77,0.8651160122702354
78,0.981142927970692
79,1.009053243393981
80,0.8266252267837283
81,0.6909945338846966
82,0.9246133151470738
83,0.707696954567869
84,0.8269534344365282
85,1.3056648254991556
86,0.8768721092588063
87,0.953888778093307
88,0.9593140808816711
89,1.0777412753240936
90,0.8120431244718742
91,1.1899158116123458
92,1.1471336174263924
93,1.1025560873785747
94,0.9439368759869788
95,0.9575088323411186
